Year,Age,Sex,mx
1990,94,Female,0.25955
1990,94,Male,0.33866
1990,95,Female,0.29034
1990,95,Male,0.37420
1990,96,Female,0.31877
1990,96,Male,0.39909
1990,97,Female,0.33580
1990,97,Male,0.44478
1990,98,Female,0.34397
1990,98,Male,0.40797
1990,99,Female,0.40988
1990,99,Male,0.46605
1990,100,Female,0.40438
1990,100,Male,0.53057
1990,101,Female,0.47231
1990,101,Male,0.45023
1990,102,Female,0.49198
1990,102,Male,0.60889
1990,103,Female,0.52324
1990,103,Male,0.61505
1990,104,Female,0.59542
1990,104,Male,0.47502
1990,105,Female,0.54636
1990,105,Male,0.50992
1990,106,Female,0.49604
1990,106,Male,0.86806
1990,107,Female,0.53808
1990,107,Male,1.54506
1990,108,Female,1.07031
1990,108,Male,0.98039
1990,109,Female,1.22137
1990,109,Male,4.15225
1990,110,Female,2.63158
1990,110,Male,NA
1991,0,Female,0.00643
1991,0,Male,0.00834
1991,1,Female,0.00056
1991,1,Male,0.00066
1991,2,Female,0.00035
1991,2,Male,0.00038
1991,3,Female,0.00020
1991,3,Male,0.00033
1991,4,Female,0.00021
1991,4,Male,0.00022
1991,5,Female,0.00018
1991,5,Male,0.00024
1991,6,Female,0.00016
1991,6,Male,0.00019
1991,7,Female,0.00016
1991,7,Male,0.00021
1991,8,Female,0.00014
1991,8,Male,0.00020
1991,9,Female,0.00016
1991,9,Male,0.00020
1991,10,Female,0.00014
1991,10,Male,0.00019
1991,11,Female,0.00014
1991,11,Male,0.00019
1991,12,Female,0.00014
1991,12,Male,0.00019
1991,13,Female,0.00012
1991,13,Male,0.00027
1991,14,Female,0.00021
1991,14,Male,0.00031
1991,15,Female,0.00022
1991,15,Male,0.00044
1991,16,Female,0.00024
1991,16,Male,0.00056
1991,17,Female,0.00036
1991,17,Male,0.00075
1991,18,Female,0.00028
1991,18,Male,0.00094
1991,19,Female,0.00034
1991,19,Male,0.00088
1991,20,Female,0.00030
1991,20,Male,0.00084
1991,21,Female,0.00031
1991,21,Male,0.00088
1991,22,Female,0.00036
1991,22,Male,0.00088
1991,23,Female,0.00037
1991,23,Male,0.00097
1991,24,Female,0.00032
1991,24,Male,0.00089
1991,25,Female,0.00034
1991,25,Male,0.00088
1991,26,Female,0.00034
1991,26,Male,0.00092
1991,27,Female,0.00038
1991,27,Male,0.00083
1991,28,Female,0.00039
1991,28,Male,0.00084
1991,29,Female,0.00036
1991,29,Male,0.00090
1991,30,Female,0.00041
1991,30,Male,0.00095
1991,31,Female,0.00044
1991,31,Male,0.00101
1991,32,Female,0.00058
1991,32,Male,0.00101
1991,33,Female,0.00055
1991,33,Male,0.00102
1991,34,Female,0.00067
1991,34,Male,0.00110
1991,35,Female,0.00068
1991,35,Male,0.00118
1991,36,Female,0.00070
1991,36,Male,0.00128
1991,37,Female,0.00082
1991,37,Male,0.00146
1991,38,Female,0.00088
1991,38,Male,0.00147
1991,39,Female,0.00100
1991,39,Male,0.00176
1991,40,Female,0.00101
1991,40,Male,0.00166
1991,41,Female,0.00107
1991,41,Male,0.00182
1991,42,Female,0.00129
1991,42,Male,0.00214
1991,43,Female,0.00133
1991,43,Male,0.00225
1991,44,Female,0.00160
1991,44,Male,0.00238
1991,45,Female,0.00180
1991,45,Male,0.00259
1991,46,Female,0.00196
1991,46,Male,0.00336
1991,47,Female,0.00226
1991,47,Male,0.00304
1991,48,Female,0.00247
1991,48,Male,0.00376
1991,49,Female,0.00263
1991,49,Male,0.00413
1991,50,Female,0.00283
1991,50,Male,0.00471
1991,51,Female,0.00340
1991,51,Male,0.00525
1991,52,Female,0.00370
1991,52,Male,0.00594
1991,53,Female,0.00382
1991,53,Male,0.00647
1991,54,Female,0.00426
1991,54,Male,0.00720
1991,55,Female,0.00498
1991,55,Male,0.00802
1991,56,Female,0.00533
1991,56,Male,0.00875
1991,57,Female,0.00560
1991,57,Male,0.00996
1991,58,Female,0.00629
1991,58,Male,0.01100
1991,59,Female,0.00745
1991,59,Male,0.01264
1991,60,Female,0.00853
1991,60,Male,0.01395
1991,61,Female,0.00968
1991,61,Male,0.01572
1991,62,Female,0.00991
1991,62,Male,0.01707
1991,63,Female,0.01108
1991,63,Male,0.02015
1991,64,Female,0.01246
1991,64,Male,0.02243
1991,65,Female,0.01427
1991,65,Male,0.02519
1991,66,Female,0.01527
1991,66,Male,0.02766
1991,67,Female,0.01707
1991,67,Male,0.03084
1991,68,Female,0.01861
1991,68,Male,0.03276
1991,69,Female,0.02051
1991,69,Male,0.03667
1991,70,Female,0.02284
1991,70,Male,0.04071
1991,71,Female,0.02598
1991,71,Male,0.04747
1991,72,Female,0.02576
1991,72,Male,0.04571
1991,73,Female,0.03031
1991,73,Male,0.05156
1991,74,Female,0.03354
1991,74,Male,0.05913
1991,75,Female,0.03615
1991,75,Male,0.06366
1991,76,Female,0.04054
1991,76,Male,0.07130
1991,77,Female,0.04566
1991,77,Male,0.07845
1991,78,Female,0.05055
1991,78,Male,0.08450
1991,79,Female,0.05592
1991,79,Male,0.09389
1991,80,Female,0.06309
1991,80,Male,0.10248
1991,81,Female,0.06956
1991,81,Male,0.11343
1991,82,Female,0.07755
1991,82,Male,0.12294
1991,83,Female,0.08518
1991,83,Male,0.13436
1991,84,Female,0.09601
1991,84,Male,0.15119
1991,85,Female,0.10713
1991,85,Male,0.15820
1991,86,Female,0.12080
1991,86,Male,0.17423
1991,87,Female,0.13257
1991,87,Male,0.19390
1991,88,Female,0.14625
1991,88,Male,0.20988
1991,89,Female,0.16009
1991,89,Male,0.22770
1991,90,Female,0.18218
1991,90,Male,0.24815
1991,91,Female,0.20380
1991,91,Male,0.25698
1991,92,Female,0.22185
1991,92,Male,0.27904
1991,93,Female,0.24394
1991,93,Male,0.32256
1991,94,Female,0.26868
1991,94,Male,0.34876
1991,95,Female,0.29058
1991,95,Male,0.36780
1991,96,Female,0.32322
1991,96,Male,0.41051
1991,97,Female,0.33600
1991,97,Male,0.40995
1991,98,Female,0.35076
1991,98,Male,0.45955
1991,99,Female,0.39998
1991,99,Male,0.53416
1991,100,Female,0.43669
1991,100,Male,0.47046
1991,101,Female,0.43192
1991,101,Male,0.51252
1991,102,Female,0.49485
1991,102,Male,0.67357
1991,103,Female,0.53741
1991,103,Male,0.63143
1991,104,Female,0.53606
1991,104,Male,0.64632
1991,105,Female,0.64159
1991,105,Male,0.35072
1991,106,Female,0.56148
1991,106,Male,0.41332
1991,107,Female,0.58843
1991,107,Male,0.78895
1991,108,Female,0.98506
1991,108,Male,0.00000
1991,109,Female,1.76125
1991,109,Male,0.00000
1991,110,Female,0.00000
1991,110,Male,NA
1992,0,Female,0.00573
1992,0,Male,0.00736
1992,1,Female,0.00049
1992,1,Male,0.00054
1992,2,Female,0.00029
1992,2,Male,0.00034
1992,3,Female,0.00022
1992,3,Male,0.00026
1992,4,Female,0.00015
1992,4,Male,0.00025
1992,5,Female,0.00012
1992,5,Male,0.00021
1992,6,Female,0.00015
1992,6,Male,0.00018
1992,7,Female,0.00012
1992,7,Male,0.00020
1992,8,Female,0.00013
1992,8,Male,0.00015
1992,9,Female,0.00015
1992,9,Male,0.00016
1992,10,Female,0.00011
1992,10,Male,0.00017
1992,11,Female,0.00010
1992,11,Male,0.00017
1992,12,Female,0.00013
1992,12,Male,0.00023
1992,13,Female,0.00012
1992,13,Male,0.00019
1992,14,Female,0.00021
1992,14,Male,0.00026
1992,15,Female,0.00021
1992,15,Male,0.00033
1992,16,Female,0.00024
1992,16,Male,0.00042
1992,17,Female,0.00032
1992,17,Male,0.00065
1992,18,Female,0.00033
1992,18,Male,0.00079
1992,19,Female,0.00032
1992,19,Male,0.00081
1992,20,Female,0.00034
1992,20,Male,0.00078
1992,21,Female,0.00034
1992,21,Male,0.00087
1992,22,Female,0.00032
1992,22,Male,0.00089
1992,23,Female,0.00031
1992,23,Male,0.00080
1992,24,Female,0.00032
1992,24,Male,0.00088
1992,25,Female,0.00032
1992,25,Male,0.00077
1992,26,Female,0.00033
1992,26,Male,0.00086
1992,27,Female,0.00030
1992,27,Male,0.00087
1992,28,Female,0.00042
1992,28,Male,0.00093
1992,29,Female,0.00042
1992,29,Male,0.00092
1992,30,Female,0.00039
1992,30,Male,0.00095
1992,31,Female,0.00050
1992,31,Male,0.00102
1992,32,Female,0.00055
1992,32,Male,0.00099
1992,33,Female,0.00055
1992,33,Male,0.00104
1992,34,Female,0.00060
1992,34,Male,0.00115
1992,35,Female,0.00073
1992,35,Male,0.00124
1992,36,Female,0.00074
1992,36,Male,0.00128
1992,37,Female,0.00081
1992,37,Male,0.00132
1992,38,Female,0.00086
1992,38,Male,0.00168
1992,39,Female,0.00098
1992,39,Male,0.00167
1992,40,Female,0.00112
1992,40,Male,0.00169
1992,41,Female,0.00112
1992,41,Male,0.00189
1992,42,Female,0.00140
1992,42,Male,0.00191
1992,43,Female,0.00130
1992,43,Male,0.00215
1992,44,Female,0.00162
1992,44,Male,0.00242
1992,45,Female,0.00172
1992,45,Male,0.00252
1992,46,Female,0.00197
1992,46,Male,0.00282
1992,47,Female,0.00211
1992,47,Male,0.00330
1992,48,Female,0.00232
1992,48,Male,0.00364
1992,49,Female,0.00246
1992,49,Male,0.00396
1992,50,Female,0.00288
1992,50,Male,0.00449
1992,51,Female,0.00302
1992,51,Male,0.00493
1992,52,Female,0.00360
1992,52,Male,0.00574
1992,53,Female,0.00391
1992,53,Male,0.00636
1992,54,Female,0.00414
1992,54,Male,0.00669
1992,55,Female,0.00452
1992,55,Male,0.00784
1992,56,Female,0.00500
1992,56,Male,0.00851
1992,57,Female,0.00592
1992,57,Male,0.00956
1992,58,Female,0.00645
1992,58,Male,0.01094
1992,59,Female,0.00707
1992,59,Male,0.01201
1992,60,Female,0.00801
1992,60,Male,0.01363
1992,61,Female,0.00897
1992,61,Male,0.01524
1992,62,Female,0.00993
1992,62,Male,0.01712
1992,63,Female,0.01086
1992,63,Male,0.01915
1992,64,Female,0.01237
1992,64,Male,0.02138
1992,65,Female,0.01396
1992,65,Male,0.02338
1992,66,Female,0.01483
1992,66,Male,0.02664
1992,67,Female,0.01635
1992,67,Male,0.02960
1992,68,Female,0.01860
1992,68,Male,0.03258
1992,69,Female,0.01985
1992,69,Male,0.03583
1992,70,Female,0.02193
1992,70,Male,0.03935
1992,71,Female,0.02413
1992,71,Male,0.04382
1992,72,Female,0.02882
1992,72,Male,0.05023
1992,73,Female,0.02749
1992,73,Male,0.04812
1992,74,Female,0.03227
1992,74,Male,0.05647
1992,75,Female,0.03659
1992,75,Male,0.06153
1992,76,Female,0.03981
1992,76,Male,0.06883
1992,77,Female,0.04422
1992,77,Male,0.07698
1992,78,Female,0.04821
1992,78,Male,0.08328
1992,79,Female,0.05387
1992,79,Male,0.08861
1992,80,Female,0.06043
1992,80,Male,0.10050
1992,81,Female,0.06719
1992,81,Male,0.10751
1992,82,Female,0.07441
1992,82,Male,0.12008
1992,83,Female,0.08285
1992,83,Male,0.13037
1992,84,Female,0.09350
1992,84,Male,0.14237
1992,85,Female,0.10330
1992,85,Male,0.15419
1992,86,Female,0.11613
1992,86,Male,0.16889
1992,87,Female,0.13078
1992,87,Male,0.18642
1992,88,Female,0.13991
1992,88,Male,0.19810
1992,89,Female,0.15610
1992,89,Male,0.21786
1992,90,Female,0.17463
1992,90,Male,0.23433
1992,91,Female,0.18895
1992,91,Male,0.25435
1992,92,Female,0.21278
1992,92,Male,0.28073
1992,93,Female,0.22894
1992,93,Male,0.29963
1992,94,Female,0.24867
1992,94,Male,0.33494
1992,95,Female,0.28649
1992,95,Male,0.35397
1992,96,Female,0.29839
1992,96,Male,0.36579
1992,97,Female,0.33649
1992,97,Male,0.39772
1992,98,Female,0.34162
1992,98,Male,0.40151
1992,99,Female,0.36416
1992,99,Male,0.45332
1992,100,Female,0.39212
1992,100,Male,0.49954
1992,101,Female,0.44666
1992,101,Male,0.59074
1992,102,Female,0.45947
1992,102,Male,0.52243
1992,103,Female,0.46273
1992,103,Male,0.55741
1992,104,Female,0.55149
1992,104,Male,0.52002
1992,105,Female,0.60980
1992,105,Male,0.45269
1992,106,Female,0.57975
1992,106,Male,0.53619
1992,107,Female,0.40602
1992,107,Male,1.31464
1992,108,Female,0.72359
1992,108,Male,0.00000
1992,109,Female,0.00000
1992,109,Male,4.16667
1992,110,Female,0.46693
1992,110,Male,NA
1993,0,Female,0.00562
1993,0,Male,0.00700
1993,1,Female,0.00047
1993,1,Male,0.00059
1993,2,Female,0.00027
1993,2,Male,0.00038
1993,3,Female,0.00021
1993,3,Male,0.00028
1993,4,Female,0.00016
1993,4,Male,0.00021
1993,5,Female,0.00014
1993,5,Male,0.00018
1993,6,Female,0.00014
1993,6,Male,0.00017
1993,7,Female,0.00012
1993,7,Male,0.00016
1993,8,Female,0.00010
1993,8,Male,0.00015
1993,9,Female,0.00010
1993,9,Male,0.00015
1993,10,Female,0.00014
1993,10,Male,0.00015
1993,11,Female,0.00010
1993,11,Male,0.00019
1993,12,Female,0.00016
1993,12,Male,0.00022
1993,13,Female,0.00019
1993,13,Male,0.00023
1993,14,Female,0.00021
1993,14,Male,0.00026
1993,15,Female,0.00023
1993,15,Male,0.00035
1993,16,Female,0.00028
1993,16,Male,0.00038
1993,17,Female,0.00028
1993,17,Male,0.00067
1993,18,Female,0.00025
1993,18,Male,0.00076
1993,19,Female,0.00030
1993,19,Male,0.00080
1993,20,Female,0.00035
1993,20,Male,0.00096
1993,21,Female,0.00034
1993,21,Male,0.00084
1993,22,Female,0.00029
1993,22,Male,0.00086
1993,23,Female,0.00026
1993,23,Male,0.00080
1993,24,Female,0.00032
1993,24,Male,0.00081
1993,25,Female,0.00028
1993,25,Male,0.00082
1993,26,Female,0.00038
1993,26,Male,0.00084
1993,27,Female,0.00044
1993,27,Male,0.00089
1993,28,Female,0.00041
1993,28,Male,0.00085
1993,29,Female,0.00038
1993,29,Male,0.00097
1993,30,Female,0.00045
1993,30,Male,0.00094
1993,31,Female,0.00047
1993,31,Male,0.00106
1993,32,Female,0.00056
1993,32,Male,0.00093
1993,33,Female,0.00052
1993,33,Male,0.00113
1993,34,Female,0.00061
1993,34,Male,0.00113
1993,35,Female,0.00061
1993,35,Male,0.00118
1993,36,Female,0.00075
1993,36,Male,0.00131
1993,37,Female,0.00080
1993,37,Male,0.00132
1993,38,Female,0.00078
1993,38,Male,0.00153
1993,39,Female,0.00094
1993,39,Male,0.00164
1993,40,Female,0.00111
1993,40,Male,0.00172
1993,41,Female,0.00130
1993,41,Male,0.00189
1993,42,Female,0.00131
1993,42,Male,0.00200
1993,43,Female,0.00145
1993,43,Male,0.00207
1993,44,Female,0.00152
1993,44,Male,0.00234
1993,45,Female,0.00179
1993,45,Male,0.00255
1993,46,Female,0.00190
1993,46,Male,0.00272
1993,47,Female,0.00216
1993,47,Male,0.00314
1993,48,Female,0.00226
1993,48,Male,0.00359
1993,49,Female,0.00243
1993,49,Male,0.00392
1993,50,Female,0.00296
1993,50,Male,0.00447
1993,51,Female,0.00315
1993,51,Male,0.00507
1993,52,Female,0.00360
1993,52,Male,0.00567
1993,53,Female,0.00387
1993,53,Male,0.00648
1993,54,Female,0.00417
1993,54,Male,0.00688
1993,55,Female,0.00455
1993,55,Male,0.00758
1993,56,Female,0.00497
1993,56,Male,0.00833
1993,57,Female,0.00572
1993,57,Male,0.01001
1993,58,Female,0.00634
1993,58,Male,0.01080
1993,59,Female,0.00720
1993,59,Male,0.01175
1993,60,Female,0.00794
1993,60,Male,0.01338
1993,61,Female,0.00902
1993,61,Male,0.01511
1993,62,Female,0.00997
1993,62,Male,0.01667
1993,63,Female,0.01111
1993,63,Male,0.01877
1993,64,Female,0.01184
1993,64,Male,0.02156
1993,65,Female,0.01369
1993,65,Male,0.02369
1993,66,Female,0.01520
1993,66,Male,0.02655
1993,67,Female,0.01664
1993,67,Male,0.03004
1993,68,Female,0.01809
1993,68,Male,0.03231
1993,69,Female,0.02006
1993,69,Male,0.03606
1993,70,Female,0.02262
1993,70,Male,0.03885
1993,71,Female,0.02465
1993,71,Male,0.04433
1993,72,Female,0.02714
1993,72,Male,0.04800
1993,73,Female,0.03213
1993,73,Male,0.05566
1993,74,Female,0.03081
1993,74,Male,0.05337
1993,75,Female,0.03520
1993,75,Male,0.06179
1993,76,Female,0.04082
1993,76,Male,0.06961
1993,77,Female,0.04522
1993,77,Male,0.07570
1993,78,Female,0.05003
1993,78,Male,0.08485
1993,79,Female,0.05559
1993,79,Male,0.09359
1993,80,Female,0.06227
1993,80,Male,0.10246
1993,81,Female,0.06896
1993,81,Male,0.11155
1993,82,Female,0.07745
1993,82,Male,0.12081
1993,83,Female,0.08719
1993,83,Male,0.13392
1993,84,Female,0.09597
1993,84,Male,0.14849
1993,85,Female,0.10739
1993,85,Male,0.16443
1993,86,Female,0.11904
1993,86,Male,0.17802
1993,87,Female,0.13567
1993,87,Male,0.19256
1993,88,Female,0.15042
1993,88,Male,0.21288
1993,89,Female,0.16776
1993,89,Male,0.22838
1993,90,Female,0.18522
1993,90,Male,0.25595
1993,91,Female,0.20148
1993,91,Male,0.26414
1993,92,Female,0.22595
1993,92,Male,0.30144
1993,93,Female,0.25347
1993,93,Male,0.33939
1993,94,Female,0.27276
1993,94,Male,0.33785
1993,95,Female,0.29702
1993,95,Male,0.37548
1993,96,Female,0.33477
1993,96,Male,0.38443
1993,97,Female,0.35081
1993,97,Male,0.47735
1993,98,Female,0.38776
1993,98,Male,0.47893
1993,99,Female,0.41686
1993,99,Male,0.50036
1993,100,Female,0.44718
1993,100,Male,0.53874
1993,101,Female,0.45791
1993,101,Male,0.55667
1993,102,Female,0.51681
1993,102,Male,0.54889
1993,103,Female,0.53846
1993,103,Male,0.77216
1993,104,Female,0.53902
1993,104,Male,0.51361
1993,105,Female,0.73276
1993,105,Male,0.82531
1993,106,Female,0.71416
1993,106,Male,0.92024
1993,107,Female,0.65088
1993,107,Male,0.93168
1993,108,Female,0.63817
1993,108,Male,1.40680
1993,109,Female,0.81540
1993,109,Male,0.00000
1993,110,Female,0.63425
1993,110,Male,NA
1994,0,Female,0.00540
1994,0,Male,0.00692
1994,1,Female,0.00048
1994,1,Male,0.00050
1994,2,Female,0.00029
1994,2,Male,0.00032
1994,3,Female,0.00021
1994,3,Male,0.00021
1994,4,Female,0.00013
1994,4,Male,0.00020
1994,5,Female,0.00015
1994,5,Male,0.00014
1994,6,Female,0.00012
1994,6,Male,0.00017
1994,7,Female,0.00010
1994,7,Male,0.00015
1994,8,Female,0.00009
1994,8,Male,0.00020
1994,9,Female,0.00011
1994,9,Male,0.00015
1994,10,Female,0.00012
1994,10,Male,0.00015
1994,11,Female,0.00010
1994,11,Male,0.00016
1994,12,Female,0.00012
1994,12,Male,0.00021
1994,13,Female,0.00014
1994,13,Male,0.00019
1994,14,Female,0.00017
1994,14,Male,0.00031
1994,15,Female,0.00017
1994,15,Male,0.00032
1994,16,Female,0.00019
1994,16,Male,0.00039
1994,17,Female,0.00027
1994,17,Male,0.00070
1994,18,Female,0.00028
1994,18,Male,0.00067
1994,19,Female,0.00031
1994,19,Male,0.00073
1994,20,Female,0.00028
1994,20,Male,0.00086
1994,21,Female,0.00030
1994,21,Male,0.00087
1994,22,Female,0.00031
1994,22,Male,0.00085
1994,23,Female,0.00030
1994,23,Male,0.00084
1994,24,Female,0.00031
1994,24,Male,0.00089
1994,25,Female,0.00031
1994,25,Male,0.00087
1994,26,Female,0.00033
1994,26,Male,0.00099
1994,27,Female,0.00040
1994,27,Male,0.00088
1994,28,Female,0.00035
1994,28,Male,0.00091
1994,29,Female,0.00041
1994,29,Male,0.00089
1994,30,Female,0.00044
1994,30,Male,0.00098
1994,31,Female,0.00045
1994,31,Male,0.00108
1994,32,Female,0.00055
1994,32,Male,0.00106
1994,33,Female,0.00057
1994,33,Male,0.00127
1994,34,Female,0.00059
1994,34,Male,0.00123
1994,35,Female,0.00067
1994,35,Male,0.00121
1994,36,Female,0.00074
1994,36,Male,0.00127
1994,37,Female,0.00080
1994,37,Male,0.00130
1994,38,Female,0.00083
1994,38,Male,0.00138
1994,39,Female,0.00100
1994,39,Male,0.00163
1994,40,Female,0.00111
1994,40,Male,0.00170
1994,41,Female,0.00123
1994,41,Male,0.00191
1994,42,Female,0.00131
1994,42,Male,0.00196
1994,43,Female,0.00145
1994,43,Male,0.00214
1994,44,Female,0.00158
1994,44,Male,0.00250
1994,45,Female,0.00177
1994,45,Male,0.00238
1994,46,Female,0.00199
1994,46,Male,0.00268
1994,47,Female,0.00213
1994,47,Male,0.00298
1994,48,Female,0.00227
1994,48,Male,0.00314
1994,49,Female,0.00248
1994,49,Male,0.00386
1994,50,Female,0.00287
1994,50,Male,0.00418
1994,51,Female,0.00292
1994,51,Male,0.00478
1994,52,Female,0.00331
1994,52,Male,0.00544
1994,53,Female,0.00398
1994,53,Male,0.00592
1994,54,Female,0.00410
1994,54,Male,0.00650
1994,55,Female,0.00437
1994,55,Male,0.00722
1994,56,Female,0.00473
1994,56,Male,0.00789
1994,57,Female,0.00542
1994,57,Male,0.00921
1994,58,Female,0.00563
1994,58,Male,0.00985
1994,59,Female,0.00670
1994,59,Male,0.01149
1994,60,Female,0.00735
1994,60,Male,0.01229
1994,61,Female,0.00831
1994,61,Male,0.01429
1994,62,Female,0.00918
1994,62,Male,0.01586
1994,63,Female,0.01042
1994,63,Male,0.01749
1994,64,Female,0.01139
1994,64,Male,0.02002
1994,65,Female,0.01295
1994,65,Male,0.02263
1994,66,Female,0.01443
1994,66,Male,0.02464
1994,67,Female,0.01586
1994,67,Male,0.02809
1994,68,Female,0.01758
1994,68,Male,0.03095
1994,69,Female,0.01935
1994,69,Male,0.03304
1994,70,Female,0.02158
1994,70,Male,0.03758
1994,71,Female,0.02357
1994,71,Male,0.04086
1994,72,Female,0.02615
1994,72,Male,0.04449
1994,73,Female,0.02883
1994,73,Male,0.05144
1994,74,Female,0.03371
1994,74,Male,0.05804
1994,75,Female,0.03214
1994,75,Male,0.05507
1994,76,Female,0.03706
1994,76,Male,0.06370
1994,77,Female,0.04296
1994,77,Male,0.07266
1994,78,Female,0.04734
1994,78,Male,0.08014
1994,79,Female,0.05236
1994,79,Male,0.08776
1994,80,Female,0.05944
1994,80,Male,0.09764
1994,81,Female,0.06560
1994,81,Male,0.10548
1994,82,Female,0.07387
1994,82,Male,0.11616
1994,83,Female,0.08153
1994,83,Male,0.12605
1994,84,Female,0.09071
1994,84,Male,0.14287
1994,85,Female,0.10130
1994,85,Male,0.15073
1994,86,Female,0.11274
1994,86,Male,0.16263
1994,87,Female,0.12547
1994,87,Male,0.17951
1994,88,Female,0.14093
1994,88,Male,0.19739
1994,89,Female,0.15522
1994,89,Male,0.21645
1994,90,Female,0.17144
1994,90,Male,0.23714
1994,91,Female,0.18840
1994,91,Male,0.24552
1994,92,Female,0.20726
1994,92,Male,0.28120
1994,93,Female,0.23107
1994,93,Male,0.29939
1994,94,Female,0.25268
1994,94,Male,0.31909
1994,95,Female,0.27350
1994,95,Male,0.34192
1994,96,Female,0.30893
1994,96,Male,0.39006
1994,97,Female,0.33920
1994,97,Male,0.43543
1994,98,Female,0.36376
1994,98,Male,0.38466
1994,99,Female,0.36189
1994,99,Male,0.48736
1994,100,Female,0.40824
1994,100,Male,0.45639
1994,101,Female,0.46894
1994,101,Male,0.54678
1994,102,Female,0.49571
1994,102,Male,0.55888
1994,103,Female,0.46675
1994,103,Male,0.72544
1994,104,Female,0.59715
1994,104,Male,0.59578
1994,105,Female,0.52347
1994,105,Male,0.56818
1994,106,Female,0.68467
1994,106,Male,0.17331
1994,107,Female,0.56051
1994,107,Male,0.34423
1994,108,Female,0.33879
1994,108,Male,1.65975
1994,109,Female,1.08421
1994,109,Male,4.16667
1994,110,Female,0.69606
1994,110,Male,NA
1995,0,Female,0.00531
1995,0,Male,0.00692
1995,1,Female,0.00048
1995,1,Male,0.00045
1995,2,Female,0.00025
1995,2,Male,0.00030
1995,3,Female,0.00016
1995,3,Male,0.00023
1995,4,Female,0.00013
1995,4,Male,0.00016
1995,5,Female,0.00015
1995,5,Male,0.00017
1995,6,Female,0.00014
1995,6,Male,0.00016
1995,7,Female,0.00011
1995,7,Male,0.00014
1995,8,Female,0.00010
1995,8,Male,0.00015
1995,9,Female,0.00009
1995,9,Male,0.00016
1995,10,Female,0.00011
1995,10,Male,0.00018
1995,11,Female,0.00013
1995,11,Male,0.00015
1995,12,Female,0.00011
1995,12,Male,0.00020
1995,13,Female,0.00015
1995,13,Male,0.00024
1995,14,Female,0.00018
1995,14,Male,0.00027
1995,15,Female,0.00022
1995,15,Male,0.00031
1995,16,Female,0.00026
1995,16,Male,0.00037
1995,17,Female,0.00027
1995,17,Male,0.00063
1995,18,Female,0.00028
1995,18,Male,0.00087
1995,19,Female,0.00028
1995,19,Male,0.00088
1995,20,Female,0.00025
1995,20,Male,0.00085
1995,21,Female,0.00033
1995,21,Male,0.00093
1995,22,Female,0.00029
1995,22,Male,0.00085
1995,23,Female,0.00030
1995,23,Male,0.00093
1995,24,Female,0.00029
1995,24,Male,0.00087
1995,25,Female,0.00032
1995,25,Male,0.00089
1995,26,Female,0.00034
1995,26,Male,0.00082
1995,27,Female,0.00046
1995,27,Male,0.00095
1995,28,Female,0.00037
1995,28,Male,0.00095
1995,29,Female,0.00038
1995,29,Male,0.00100
1995,30,Female,0.00044
1995,30,Male,0.00100
1995,31,Female,0.00046
1995,31,Male,0.00111
1995,32,Female,0.00057
1995,32,Male,0.00107
1995,33,Female,0.00061
1995,33,Male,0.00108
1995,34,Female,0.00063
1995,34,Male,0.00117
1995,35,Female,0.00069
1995,35,Male,0.00118
1995,36,Female,0.00067
1995,36,Male,0.00133
1995,37,Female,0.00074
1995,37,Male,0.00138
1995,38,Female,0.00091
1995,38,Male,0.00148
1995,39,Female,0.00097
1995,39,Male,0.00156
1995,40,Female,0.00109
1995,40,Male,0.00171
1995,41,Female,0.00119
1995,41,Male,0.00190
1995,42,Female,0.00128
1995,42,Male,0.00211
1995,43,Female,0.00141
1995,43,Male,0.00236
1995,44,Female,0.00166
1995,44,Male,0.00225
1995,45,Female,0.00178
1995,45,Male,0.00259
1995,46,Female,0.00186
1995,46,Male,0.00285
1995,47,Female,0.00204
1995,47,Male,0.00298
1995,48,Female,0.00229
1995,48,Male,0.00350
1995,49,Female,0.00262
1995,49,Male,0.00381
1995,50,Female,0.00289
1995,50,Male,0.00436
1995,51,Female,0.00333
1995,51,Male,0.00464
1995,52,Female,0.00344
1995,52,Male,0.00521
1995,53,Female,0.00379
1995,53,Male,0.00599
1995,54,Female,0.00407
1995,54,Male,0.00655
1995,55,Female,0.00473
1995,55,Male,0.00728
1995,56,Female,0.00497
1995,56,Male,0.00819
1995,57,Female,0.00522
1995,57,Male,0.00891
1995,58,Female,0.00610
1995,58,Male,0.00991
1995,59,Female,0.00653
1995,59,Male,0.01094
1995,60,Female,0.00724
1995,60,Male,0.01273
1995,61,Female,0.00806
1995,61,Male,0.01356
1995,62,Female,0.00901
1995,62,Male,0.01554
1995,63,Female,0.01010
1995,63,Male,0.01737
1995,64,Female,0.01121
1995,64,Male,0.01976
1995,65,Female,0.01323
1995,65,Male,0.02188
1995,66,Female,0.01419
1995,66,Male,0.02487
1995,67,Female,0.01516
1995,67,Male,0.02754
1995,68,Female,0.01772
1995,68,Male,0.03001
1995,69,Female,0.01938
1995,69,Male,0.03393
1995,70,Female,0.02166
1995,70,Male,0.03741
1995,71,Female,0.02379
1995,71,Male,0.04111
1995,72,Female,0.02619
1995,72,Male,0.04513
1995,73,Female,0.02941
1995,73,Male,0.05029
1995,74,Female,0.03252
1995,74,Male,0.05547
1995,75,Female,0.03774
1995,75,Male,0.06401
1995,76,Female,0.03639
1995,76,Male,0.06166
